Temp_ID,Al2O3,B2O3,BaO,CaO,K2O,Li2O,MgO,Na2O,P2O5,SiO2,SnO2,SrO,TiO2,ZnO,ZrO2,value
1588,4,32,0,0,0,0,0,16,0,48,0,0,0,0,0,0.251511
1589,0,63.15789474,0,0,0,0,0,21.05263158,15.78947368,0,0,0,0,0,0,0.251244
1590,11.15888415,6.449354982,0,9.129087359,0,0,9.099090625,0,0,64.16358289,0,0,0,0,0,0.251135
1591,8,32,0,0,0,0,0,16,0,44,0,0,0,0,0,0.251123
1592,0,38.45999982,0,0,23.08000036,0,0,0,0,38.45999982,0,0,0,0,0,0.251067
1593,4,0,0,0,0,0,10,26,0,60,0,0,0,0,0,0.251055
1594,16.1499997,15.05000026,0,0,4.309999963,0,6.119999915,13.14000041,0,45.22999976,0,0,0,0,0,0.251
1596,20,0,0,0,0,0,10,0,0,60,0,10,0,0,0,0.251
1597,5,0,0,0,0,0,45,0,50,0,0,0,0,0,0,0.251
1599,0,12.89999962,0,0,0,0,0,29.10000038,0,58,0,0,0,0,0,0.251
1600,8.789999961,0,0,25.68000031,0,0,3.869999886,0,0,61.65999985,0,0,0,0,0,0.251
1601,8.749999875,0,0,24.22999919,0,0,4.439999994,0,0,62.58000094,0,0,0,0,0,0.251
1602,0,2,0,0,0,0,0,25,0,73,0,0,0,0,0,0.251
1603,0,0,0,0,0,0,0,0,66.55000051,0,0,0,0,33.44999949,0,0.251
1605,0,0,0,0,0,25,25,0,50,0,0,0,0,0,0,0.251
1607,5,0,0,0,0,0,47.5,0,47.5,0,0,0,0,0,0,0.251
1608,0,12.89000022,0,0,0,0,0,29.06999942,0,58.04000036,0,0,0,0,0,0.251
1609,7,0,0,0,0,0,46.5,0,46.5,0,0,0,0,0,0,0.251
1610,0,12.89999962,0,0,0,0,0,29.10000038,0,58,0,0,0,0,0,0.251
1613,10.19999991,0,0,0,0,32.70000107,0,0,0,57.09999902,0,0,0,0,0,0.251
1616,0,0,0,0,0,0,0,0,66.55000051,0,0,0,0,33.44999949,0,0.251
1617,0,0,0,21.46999947,0,0,0,19.42000022,2.609999914,56.5000004,0,0,0,0,0,0.251
1618,0,7.009299082,0,30.52694705,5.009499124,0,2.899710035,5.509449114,46.64533555,0,0,0,0,2.399760045,0,0.251
1620,0,71.43000031,0,0,0,28.56999969,0,0,0,0,0,0,0,0,0,0.250836
1622,15.40999985,0,0,0,9.079999924,0,23.03000069,10.34000015,0,42.13999939,0,0,0,0,0,0.25
1623,4.94999998,0,0.13,0,5.000000173,0,4.710000201,6.060000152,0,64.44999918,0,14.70000032,0,0,0,0.25
1624,14.37999977,0,0,20.36000012,5.01000011,0,0,5.099999783,0,55.15000022,0,0,0,0,0,0.25
1625,12.75999976,8.020000165,5.030000027,0,0,0,0,0.069999997,0,69.37000022,0,2.140000027,0,2.6099998,0,0.25
1627,20,0,0,0,0,0,0,33.29999924,0,46.70000076,0,0,0,0,0,0.25
1630,0,0,14.28857107,0,0,14.28857107,0,0,0,71.42285786,0,0,0,0,0,0.25
1631,0,0,0,14.28857107,0,0,0,14.28857107,0,71.42285786,0,0,0,0,0,0.2454736
1633,14.8500005,6.119999936,0,0.03,0.01,0,2.400000115,13.3000003,0,63.18999914,0.100000002,0,0,0,0,0.25
1634,10,0,0,0,0,0,0,33.29999924,0,56.70000076,0,0,0,0,0,0.25
1636,4.989999909,0,5.120000027,9.700000077,4.929999965,0,0.100000004,6.100000073,0,64.23999964,0,4.820000305,0,0,0,0.25
1637,0,88.80000051,0,0,0,0,0,11.19999949,0,0,0,0,0,0,0,0.25
1638,0,21.42000028,0,0,9.470000357,0,0,9.479999632,0,46.86999938,0,0,0,12.76000035,0,0.25
1641,20,0,10,0,0,0,10,0,0,60,0,0,0,0,0,0.25
1642,0,0,0,0,0,0,0,0,45.29999924,0,0,54.70000076,0,0,0,0.25
1643,0,0,10,0,15,0,0,0,0,75,0,0,0,0,0,0.25
1645,4.12371134,0,0,15.46391753,15.46391753,0,0,0,64.94845361,0,0,0,0,0,0,0.25
1646,0,0,0,0,20,0,0,0,0,80,0,0,0,0,0,0.245048833
1648,0,0,0,0,0,0,0,27.37999864,0,72.62000136,0,0,0,0,0,0.25
1649,4.12371134,0,0,0,15.46391753,0,15.46391753,0,64.94845361,0,0,0,0,0,0,0.25
1650,0,0,0,0,0,0,0,28.56999969,0,71.43000031,0,0,0,0,0,0.25
1651,15.4351396,0,0,0,0,0,23.42980298,0,0,61.13505742,0,0,0,0,0,0.25
1652,0,46.66999817,0,0,0,0,0,33.33000183,0,20,0,0,0,0,0,0.25
1653,4.639999827,0,4.40999981,0,0,0,0,24.01000003,0,65.29000037,0,0,0,0,1.649999962,0.25
1654,1.343977412,61.43896467,0,3.486257133,0,15.96604713,4.476556025,1.738076025,0,11.55012161,0,0,0,0,0,0.25
1656,0,0,0,0,0,0,47.5,0,47.5,5,0,0,0,0,0,0.25
1657,14.73999956,0,0,0,15.1299999,0,4.26999992,15.86999966,0,49.99000096,0,0,0,0,0,0.25
1658,4.960000109,0,5.36000021,0,5.000000072,0,0,6.09000024,0,63.25999923,0,15.33000014,0,0,0,0.25
1659,4.929999734,0,5.219999691,4.939999963,5.280000109,0,0,6.329999803,0,63.58000062,0,9.720000082,0,0,0,0.25
1660,0,0,0,0,0,0,47.5,0,42.5,10,0,0,0,0,0,0.25
1661,2,0,0,0,0,0,0,25,0,73,0,0,0,0,0,0.247
1663,20.10000038,0,0,20.39999962,0,0,0,0,0,59.5,0,0,0,0,0,0.25
1664,30,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0.25
1665,0,0,0,0,0,0,0,0,67,0,0,33,0,0,0,0.25
1666,4.230000029,0,0,11.25000003,0,0,0,22.38999944,0,60.68000045,0,0,0,0,1.450000051,0.25
1667,4.969999862,0,9.819999837,10.23999992,4.790000031,0,0,5.810000027,0,64.14000032,0,0.230000007,0,0,0,0.25
1668,0,6.669999949,0,0,0,0,0,33.3300012,0,59.99999886,0,0,0,0,0,0.25
1670,0,0,0,0,0,0,0,0,61,0,0,39,0,0,0,0.25
1672,0,0,0,0,0,0,0,32,0,68,0,0,0,0,0,0.25
1673,9.75,0,0,24.31999969,0,0,0,0,0,65.93000031,0,0,0,0,0,0.25
1675,4.900000049,0,9.669999984,0,4.929999781,0,0,5.789999907,0,64.9700006,0,9.739999678,0,0,0,0.25
1676,15.31999955,0,0,0,14.87999997,0,0,15.14999947,0,50.2400012,0,0,0,4.409999805,0,0.25
1677,4.969999738,0,0,9.930000201,5.179999774,0,0.1,6.189999992,0,63.95000009,0,9.680000203,0,0,0,0.25
1679,19.74000005,11.52000062,0,0,4.310000004,0,6.210000127,14.02999993,0,44.18999926,0,0,0,0,0,0.25
1680,0,98.4,0,0,0,0,0,1.599999999,0,0,0,0,0,0,0,0.25
1681,10,0,0,0,0,0,0,25,0,65,0,0,0,0,0,0.2279185
1682,0,0,0,0,0,20,0,20,0,60,0,0,0,0,0,0.245
1683,3.400000144,8.500000122,0,0,0,12.75000018,0,12.75000018,47.59999916,0,0,15.00000021,0,0,0,0.25
1684,0,0,0,0,13.75,0,0,0,0,86.25,0,0,0,0,0,0.25
1685,14.72999996,0,0,0,5.020000125,0,19.56000003,5.179999977,0,55.50999991,0,0,0,0,0,0.25
1686,0,0,0,0,0,0,0,0,45.29999924,0,0,54.70000076,0,0,0,0.25
1687,0,0,0,20,0,0,10,10,0,60,0,0,0,0,0,0.25
1688,8,0,0,0,0,23,0,23,46,0,0,0,0,0,0,0.25
1690,0,0,0,0,19.60000001,0,0,0,0,80.39999999,0,0,0,0,0,0.25
1692,8,0,0,0,0,34.5,0,11.5,46,0,0,0,0,0,0,0.25
1694,14.68000031,0,0,0,25.27000046,0,0,0,0,60.04999924,0,0,0,0,0,0.25
1696,6.570000015,0,0,20.0999999,0,0,8.18000011,0,0,65.14999997,0,0,0,0,0,0.25
1697,0,0,0,20.64999918,0,0,0,19.53000027,2.989999945,56.83000061,0,0,0,0,0,0.25
1698,18.39999962,0,0,18.89999962,0,0,0,0,0,62.70000076,0,0,0,0,0,0.25
1702,0,0,0,0,0,0,0,32.30000047,0,67.69999953,0,0,0,0,0,0.2395
1703,4.919999967,0,0,14.7599999,5.360000015,0,0.069999999,6.389999725,0,63.58000042,0,4.919999967,0,0,0,0.25
1704,4.959999957,0,0,20.10000005,4.880000034,0,0.219999995,5.619999793,0,64.22000017,0,0,0,0,0,0.25
1705,0,0,0,11.10999934,0,0,0,33.33000088,0,55.55999978,0,0,0,0,0,0.25
1708,0,0,0,8,12,0,7,10,0,63,0,0,0,0,0,0.25
1710,0,0,0,0,0,0,0,33.00999958,0,66.99000042,0,0,0,0,0,0.25
1711,0,15.03006011,0,70.14028053,0,0,0,9.018036068,2.404809714,3.306613177,0,0.100200402,0,0,0,0.25
1712,0,15,10,0,0,10,15,0,0,50,0,0,0,0,0,0.25
1713,0,0,0,0,23.08999927,0,0,0,0,76.91000073,0,0,0,0,0,0.25
1714,0,0,0,0,0,0,29.41294121,11.76117637,0,58.82588242,0,0,0,0,0,0.25
1717,0,60,0,20,0,0,0,20,0,0,0,0,0,0,0,0.25
1718,12.37113402,0,11.34020619,0,11.34020619,0,0,0,64.94845361,0,0,0,0,0,0,0.25
1719,2.799999902,0,0,5.599999804,0.600000013,0,3.999999928,15.6000001,0,71.40000025,0,0,0,0,0,0.25
1723,0,0,0,0,32,0,0,0,0,68,0,0,0,0,0,0.25
1724,5.449999861,4.790000008,0,18.09000033,0,0,17.35000055,4.949999856,0,49.3699994,0,0,0,0,0,0.25
1725,0,84.80000063,0,0,0,0,0,15.19999937,0,0,0,0,0,0,0,0.25
1727,9.100000208,0,0,0,0,36.40000083,0,0,54.49999896,0,0,0,0,0,0,0.25
1728,12.37113402,0,0,0,15.46391753,0,15.46391753,0,56.70103093,0,0,0,0,0,0,0.25
1730,0,0,0,13.01000073,0,0,0,21.72000014,0,65.26999913,0,0,0,0,0,0.25
1731,9.109999656,5.340000153,0,16.55999947,0,0,9.220000266,0,0,59.77000046,0,0,0,0,0,0.25
1733,0,0,0,0,0,0,0,14.28857107,0,71.42285786,0,14.28857107,0,0,0,0.25
1734,0,0,0,9.100000555,0,0,0,22.70000119,0,68.19999825,0,0,0,0,0,0.25
1735,10.26000033,0,0,0,14.92000022,0,0,14.97000041,0,59.84999904,0,0,0,0,0,0.25
1736,4.929999776,0,0.119999996,4.949999757,5.369999828,0,0,6.519999911,0,63.83000115,0,14.27999958,0,0,0,0.25
1737,9.169908265,0,0,25.93974082,0,0,0.030999689,0,0,64.85935123,0,0,0,0,0,0.25
1738,10.2500002,0,0,0,9.830000111,0,18.38999974,10.00000019,0,51.52999976,0,0,0,0,0,0.25
1739,0,0,0,13.01000073,0,0,0,21.72000014,0,65.26999913,0,0,0,0,0,0.25
1740,4.92999982,0,0.180000007,0,5.070000163,0,0,5.96999978,0,64.49999988,0,19.35000035,0,0,0,0.25
1741,16.68166883,0,0,0,16.68166883,0,0,0,66.63666234,0,0,0,0,0,0,0.25
1742,0,0,0,9.100000555,0,0,0,22.7000012,0,68.19999825,0,0,0,0,0,0.25
1743,16.68166883,0,0,0,0,16.68166883,0,0,66.63666234,0,0,0,0,0,0,0.25
1744,4.789999905,0,4.550000136,0,5.920000006,0,0,15.74999981,0,67.29000011,0,0,0,0,1.700000027,0.25
1745,0.522140763,72.39682617,0,1.365598984,0,18.77698659,1.747163397,0.682799492,0,4.508484602,0,0,0,0,0,0.25
1746,0.399999999,6.399999987,0,36.49999938,0,0,0,0.899999961,52.40000064,3.400000038,0,0,0,0,0,0.25
1747,0,0,0,0,3.700000145,0,0,14.50000038,0,72.69999886,0,0,0,9.10000062,0,0.25
1748,10.03999996,0,9.670000076,0,9.920000076,0,0,10.05000019,0,60.31999969,0,0,0,0,0,0.25
1749,4.85000002,0,10.02999997,4.870000002,5.230000144,0,0,6.540000118,0,63.41999968,0,5.060000063,0,0,0,0.25
1750,0,19.14999962,0,9.829999924,10.18000031,0,0,10.34000015,0,50.5,0,0,0,0,0,0.25
1751,8.890889453,5.090509215,0,12.92129224,0,0,11.80118034,8.580858029,0,52.71527073,0,0,0,0,0,0.25
1752,3.442270822,9.481521215,0,0.43792202,0.051939587,16.82435314,0.529580089,13.77926678,0.017313197,55.35130401,0,0,0,0.044810624,0.039718509,0.25
1753,5.07999985,0,5.199999734,14.86999967,4.769999912,0,0.219999996,5.729999936,0,64.0800009,0,0,0,0,0,0.25
1754,14.68000016,0,0,0.01,0,0,0,9.949999707,0,55.45000019,0,0,0,19.83999995,0,0.25
1755,15.14999957,0,0,0,5.349999888,0,0,5.309999927,0,54.15000136,0,0,0,19.96999925,0,0.25
1756,7.409999895,10.06999976,0,0,4.92999986,0,0,5.059999975,0,55.07000005,0,14.85000048,0,0,2.529999988,0.25
1757,14.50000016,0,0,0,0,0,19.81999991,9.880000223,0,55.7099997,0,0,0,0,0,0.25
1758,7.693077296,9.873949475,0,0.010004001,4.811924717,0,0,4.821928948,0,55.50220048,0,0,0,14.8159268,2.370948267,0.25
1759,14.08871066,0,0,0.009999085,5.019540561,0,0,5.079535012,0,60.47446453,0,15.20860805,0,0.009152162,0,0.25
1760,9.369999853,10.02000042,0,0,4.900000079,0,0,5.059999925,0,55.18000012,0,15.3599996,0,0,0,0.25
1761,10.6899998,10.1200001,0,0,5.010000331,0,0,5.100000009,0,53.91999927,0,0,0,15.0500005,0,0.25
1762,15.32879121,0,14.96881995,0,4.849617503,0,0,4.969607926,0,59.75528649,0,0.007886378,0,0,0,0.25
1763,14.14999948,0,0,20.57999972,0,0,0.159999994,9.919999979,0,55.06000083,0,0,0,0,0,0.25
1764,8.220000139,8.930000166,0,15.36999965,4.829999849,0,0,4.93999998,0,55.22000036,0,0,0,0,2.359999858,0.25
1765,14.89857111,0,0.009588081,0.009999041,0,0,0,9.939046604,0,59.40430404,0,15.58850549,0,0,0,0.25
1766,9.770000536,9.840000232,14.97999966,0,5.010000269,0,0,5.050000232,0,55.18999907,0,0,0,0,0,0.25
1767,14.77000058,0,14.96000016,0,0,0,0,9.989999852,0,60.11999942,0,0,0,0,0,0.25
1768,7.929526693,0,0,25.40848379,0,0,4.169751278,0.049997018,0,62.24628592,0,0.005966644,0,0,0,0.25
1769,14.74000002,0,0,14.93999984,9.94999998,0,0,10.05000036,0,50.11999979,0,0,0,0,0,0.25
1770,4.113401932,0,0,14.40206164,14.40206164,0,0,0,66.87628922,0,0,0,0,0,0,0.25
1771,0,0,11.38999994,0,0,0,0,15.51999991,0,72.87000016,0,0,0,0,0,0.25
1772,0,0,0,26.94000069,0,0,0,24.37000098,2.60999991,45.66999843,0,0,0,0,0,0.25
1773,0,25.63999988,0,0,23.08000036,0,0,0,0,51.27999976,0,0,0,0,0,0.24951
1774,0,23.26000067,0,0,0,0,0,30.23000012,0,46.50999921,0,0,0,0,0,0.249113
1775,0,26.31999969,0,0,21.04999924,0,0,0,0,52.63000107,0,0,0,0,0,0.249042
1776,4,4,0,0,0,0,0,28,0,64,0,0,0,0,0,0.249027
1778,0,0,0,0,9.89999943,0,0,0,0,71.40000017,0,18.7000004,0,0,0,0.249
1779,4.12371134,0,0,13.40206186,13.40206186,0,0,0,69.07216495,0,0,0,0,0,0,0.249
1780,0,0,0,20,0,0,12,12,0,56,0,0,0,0,0,0.249
1781,0,0,0,0,0,0,0,0,57,0,0,0,0,43,0,0.249
1783,17.42000024,12.31000054,0,0,6.510000291,0,7.210000107,14.6099998,0,41.93999903,0,0,0,0,0,0.249
1784,22.75847455,0,0,0,0,0,0,0,0,77.24152545,0,0,0,0,0,0.249
1785,20,0,0,0,0,0,10,0,0,60,0,0,0,10,0,0.249
1787,15.89999992,0,0,0,0,0,0,36.00000069,0,48.09999939,0,0,0,0,0,0.249
1788,10,0,5,5,0,0,15,0,0,65,0,0,0,0,0,0.249
1789,0,0,0,0,9.89999943,0,0,0,0,71.40000016,0,18.70000041,0,0,0,0.249
1793,12.16243212,6.851370058,1.500300034,5.271054099,0,0,5.301060309,0,0,66.59331932,0.080016,2.24044806,0,0,0,0.249
1794,2,0,0,0,0,0,0,33,0,65,0,0,0,0,0,0.249
1795,8.890000089,0,0,27.12000006,0,0,0.249999993,0,0,63.73999985,0,0,0,0,0,0.249
1797,2.213279708,34.3058332,0,0,32.59557471,0,0,0,30.88531239,0,0,0,0,0,0,0.248428
1798,16.53000037,10.22000007,0,0,3.709999967,0,6.409999725,20.83999976,0,42.29000011,0,0,0,0,0,0.248
1800,0,85,0,0,0,5,0,10,0,0,0,0,0,0,0,0.248
1801,5.010000277,10.01000033,0,30.33000021,0,0,0,10.21000014,44.43999905,0,0,0,0,0,0,0.248
1802,6,0,0,0,0,0,0,25,0,69,0,0,0,0,0,0.234
1803,0,0,0,0,0,0,52.5,0,47.5,0,0,0,0,0,0,0.248
1804,0,0,0,0,0,0,45,0,45,10,0,0,0,0,0,0.248
1806,40,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0.248
1807,0,0,0,0,0,0,0,23.24649393,0,76.75350607,0,0,0,0,0,0.248
1810,15,0,0,0,0,33,0,0,0,52,0,0,0,0,0,0.248
1811,16.34999991,10.62999981,0,0,4.010000114,0,13.63999995,13.03999959,0,42.33000062,0,0,0,0,0,0.248
1812,8.279999753,0,0,26.56999976,0,0,3.470000037,0,0,61.68000045,0,0,0,0,0,0.248
1815,16.24999985,11.13000001,0,0,4.110000094,0,6.219999731,18.9599989,0,43.33000142,0,0,0,0,0,0.248
1816,16.33000008,10.8199998,0,0,4.210000078,0,11.72000038,13.02999986,0,43.88999981,0,0,0,0,0,0.248
1818,9.100000163,6.070000027,0,12.1199996,0,0,12.1199996,9.100000163,0,51.49000045,0,0,0,0,0,0.248
1819,0,31.06212427,0,47.09418841,0,0,0,17.03406815,1.102204433,3.607214336,0,0.100200402,0,0,0,0.247619
1820,0,45.35453468,0,0,0,0,0,4.570457293,0,50.07500803,0,0,0,0,0,0.2474
1821,0,0,0,0,0,30.22035621,0,0,0,69.77964379,0,0,0,0,0,0.247207
1822,0,28.98999949,0,0,0,0,0,13.03999984,0,57.97000067,0,0,0,0,0,0.247191
1823,0,0,0,0,0,0,0,0,56.79999924,0,0,0,0,43.20000076,0,0.247
1824,9.430000305,0,0,27.20000076,0,0,0,0,0,63.36999893,0,0,0,0,0,0.247
1825,0,0,0,0,0,0,0,0,56.79999924,0,0,0,0,43.20000076,0,0.247
1826,12.40248009,6.881376374,2.340468003,4.90098028,0,0,4.880976299,0,0,66.69333883,0.080016001,1.820364121,0,0,0,0.247
1827,0,0,0,0,0,0,46.25,0,46.25,7.5,0,0,0,0,0,0.247
1829,0,0,0,0,12.6000005,0,0,0,0,72.09999916,0,15.30000034,0,0,0,0.247
1831,9,0,0,0,0,0,0,30,0,61,0,0,0,0,0,0.247
1832,0,0,0,39.90000057,0,0,0,0,53.69999948,6.399999943,0,0,0,0,0,0.247
1833,0,0,0,10,0,0,0,15,0,75,0,0,0,0,0,0.23175
1835,0,0,0,0,12.60000038,0,0,0,0,72,0,15.39999962,0,0,0,0.247
1836,12.09241896,6.721344237,1.890378111,5.311062296,0,0,5.761152612,0,0,66.39327767,0.080016004,1.750350116,0,0,0,0.247
1839,20,0,5,5,0,0,5,0,0,65,0,0,0,0,0,0.247
1840,5,20,0,0,3,28,0,4,0,40,0,0,0,0,0,0.247
1841,0,75,0,0,0,15,0,10,0,0,0,0,0,0,0,0.247
1842,10,0,5,15,0,0,5,0,0,65,0,0,0,0,0,0.247
1843,9.100000208,0,0,0,0,40.90000075,0,0,49.99999905,0,0,0,0,0,0,0.247
1844,2,75,0,0,0,23,0,0,0,0,0,0,0,0,0,0.247
1846,16.12999955,13.33000024,0,0,4.409999953,0,6.110000279,13.33000024,0,46.68999974,0,0,0,0,0,0.247
1848,8.459999957,0,0,28.04999897,0,0,0,0,0,63.49000107,0,0,0,0,0,0.247
1849,0,0,0,12.33000025,0,0,0,13.93999995,0,69.9899997,0,0,0,0,3.740000108,0.247
1852,0,0,0,0,10,0,0,15,0,75,0,0,0,0,0,0.247
1853,0,45.34860162,0,0,0,0,0,4.580462088,0,50.07093629,0,0,0,0,0,0.247
1854,15.92000023,11.81000053,0,0,4.199999849,0,6.210000097,17.21999948,0,44.63999982,0,0,0,0,0,0.247
1855,0,4.879609795,15.11879053,0,4.719622268,0,0,0,0,65.88472927,0,0,0,9.199263961,0,0.2469865
1857,0,45.08450963,0,0,0,0,0,3.430343052,0,51.48514732,0,0,0,0,0,0.2469
1858,0,37.03629649,0,0,25.92740701,0,0,0,0,37.03629649,0,0,0,0,0,0.246883
1859,8,28,0,0,0,0,0,4,0,60,0,0,0,0,0,0.246877
1860,0,10,0,0,0,0,0,12,0,60,0,0,0,18,0,0.246533
1861,16.68166883,0,0,0,0,0,0,16.68166883,66.63666234,0,0,0,0,0,0,0.246
1862,16.02000015,11.51000001,0,0,4.599999817,0,6.110000017,13.31000017,0,48.44999984,0,0,0,0,0,0.246
1864,4.12371134,0,0,20.6185567,10.30927835,0,0,0,64.94845361,0,0,0,0,0,0,0.246
1865,10,0,15,5,0,0,5,0,0,65,0,0,0,0,0,0.246
1866,2.639643108,2.447485356,7.231206602,12.45992474,0.055624665,13.62298652,0.262952954,8.151542305,0,52.87377165,0,0.212385079,0,0,0.042477016,0.246
1867,0,0,0,20,8,0,8,0,0,64,0,0,0,0,0,0.246
1868,0,0,0,0,0,0,45,0,50,5,0,0,0,0,0,0.246
1869,8.569142598,3.209679002,4.269572932,6.359364061,0,0,0,0,0,64.9335077,0,0,0,12.6587337,0,0.246
1870,25,0,0,0,0,33,0,0,0,42,0,0,0,0,0,0.246
1871,16.33000016,11.81999986,0,0,7.719999901,0,6.409999939,13.33000011,0,44.39000002,0,0,0,0,0,0.246
1872,9.229999542,0,0,24.51000023,0,0,4.670000076,0,0,61.59000015,0,0,0,0,0,0.246
1874,9.229999564,0,0,24.65999991,0,0,3.089999922,0,0,63.02000061,0,0,0,0,0,0.246
1875,2.111675034,17.411167,0,0.314720812,0.019289339,17.97969437,0.558375643,9.147208289,0.017258884,52.36548372,0,0,0,0.036548222,0.038578679,0.246
1877,16.12000084,11.21000004,0,0,4.5,0,6.210000038,10.90999985,0,51.04999924,0,0,0,0,0,0.246
1878,0,45.08495249,0,0,0,0,0,3.428398103,0,51.4866494,0,0,0,0,0,0.246
1879,5.500000105,0,0,0,0,0,0,31.40000022,0,63.09999968,0,0,0,0,0,0.246
1881,8.560856351,3.200320022,4.260426195,6.340634102,0,0,0,0,0,64.86648609,0,0,0,12.64126424,0,0.246
1882,1.169999977,5.610000227,15.60000064,0,5.929999927,0,0,1.159999986,0,62.91999921,0,0,0,7.350000027,0,0.246
1883,12,12,0,0,0,16,0,0,0,60,0,0,0,0,0,0.245928
1884,8,4,0,0,0,0,0,28,0,60,0,0,0,0,0,0.245688
1885,0,39.21607878,0,0,0,0,0,21.56784245,0,39.21607878,0,0,0,0,0,0.245687
1886,0,38.45999982,0,0,0,0,0,23.08000036,0,38.45999982,0,0,0,0,0,0.245445
1887,7.510000196,16.71999924,0,10.6599998,0,0,2.78999995,0,0,60.8800008,0.07,1.360000008,0,0,0.01,0.245
1888,0,0,0,0,0,0,0,25.41000082,0,74.58999918,0,0,0,0,0,0.245
1890,8.569999674,3.21000003,4.260000219,3.180000059,0,0,3.190000049,0,0,64.93000015,0,0,0,12.65999982,0,0.245
1892,0,0,0,27.5,0,0,0,10,0,62.5,0,0,0,0,0,0.245
1896,0,0,0,0,0,0,25,12.5,0,62.5,0,0,0,0,0,0.2425
1899,16.21999931,11.71000004,0,0,4.599999905,0,6.610000134,15.52000046,0,45.34000015,0,0,0,0,0,0.245
1901,0,0,0,0,0,0,0,0,49.99000168,0,0,0,0,50.00999832,0,0.245
1903,16.31999985,10.90999995,0,0,4.300000232,0,9.710000131,13.21000016,0,45.54999967,0,0,0,0,0,0.245
1905,0,75,0,0,0,20,0,5,0,0,0,0,0,0,0,0.245
1908,8.170817333,0,0,27.08270877,0,0,0,0,0,64.74647389,0,0,0,0,0,0.245
1909,16.05999993,11.45000014,0,0,4.52000011,0,6.219999968,13.15,0,48.59999986,0,0,0,0,0,0.245
1910,8.560000266,3.19999999,4.260000153,3.170000019,0,0,3.18000001,0,0,64.85999945,0,0,0,12.64000012,0,0.245
1911,8.559144248,3.199679984,4.259574144,3.179682003,0,0,3.179682003,0,0,64.82351753,0,0,0,12.63873609,0,0.245
1912,8.551710345,3.190638115,4.240847847,3.170634133,0,0,3.170634133,0,0,64.7729553,0,0,0,12.62252411,0,0.245
1913,0,35.7135712,0,0,28.57285759,0,0,0,0,35.7135712,0,0,0,0,0,0.24457
1914,11.41114083,8.610860639,4.320432163,5.220521779,0,0,1.31013094,0,0,67.83678469,0,1.290128959,0,0,0,0.244248
1915,0,41.66583308,0,0,0,0,0,16.66833384,0,41.66583308,0,0,0,0,0,0.244066
1916,30,0,0,0,0,16.70000076,0,16.70000076,0,36.59999847,0,0,0,0,0,0.244
1917,16.10000069,11.39999984,0,0,4.500000086,0,6.199999928,13.20000006,0,48.5999994,0,0,0,0,0,0.244
1918,9.590383446,0,0,26.02104043,0,0,0.01600064,0,0,64.37257549,0,0,0,0,0,0.244
1919,11.39000032,4.150000088,2.569999929,7.019999968,0.699999987,0,10.59000013,0,0,62.81999958,0.129999995,0.629999994,0,0,0,0.244
1920,0,0,0,27.5,0,0,0,17.5,0,55,0,0,0,0,0,0.244
1921,0,0,0,0,0,0,0,20.51282051,0,79.48717949,0,0,0,0,0,0.2345
1922,0,0,0,0,0,26.19000103,0,0,0,73.80999897,0,0,0,0,0,0.244
1924,0,52,0,0,0,0,0,25,23,0,0,0,0,0,0,0.244
1925,0,0,0,0,0,0,47.5,0,52.5,0,0,0,0,0,0,0.244
1926,0,0,0,0,18.79999995,0,0,0,0,81.20000005,0,0,0,0,0,0.244
1927,0,0,0,0,0,0,0,31,0,69,0,0,0,0,0,0.244
1928,3,0,3,18,5,0,0.5,4,0,62.5,0,0,0,0,4,0.244
1929,13.68000055,8.989999932,0,0.02,1.000000018,0,0,13.95000006,0,62.25999944,0.100000003,0,0,0,0,0.244
1930,4,0,0,0,0,0,0,33,0,63,0,0,0,0,0,0.244
1934,0,5,0,0,0,0,0,30,0,65,0,0,0,0,0,0.244
1936,2.560000028,11.17000045,0,0,0,0,0,0,0,86.26999952,0,0,0,0,0,0.244
1937,8.199999887,0,0,27.72999981,0,0,0.250000002,0,0,63.8200003,0,0,0,0,0,0.244
1939,9.140000256,0,0,25.99999975,0,0,0,0,0,64.85999999,0,0,0,0,0,0.244
1940,15.80000004,0,0,0,0,0,0,32.90000121,0,51.29999875,0,0,0,0,0,0.244
1941,5,0,0,0,0,0,0,30,0,65,0,0,0,0,0,0.244
1944,15.85000008,0,0,0,0,0,0,32.99999937,0,51.15000055,0,0,0,0,0,0.244
1945,11.39000021,4.150000046,2.779999938,7.019999897,0,0,10.5799998,0.529999965,0,62.79000017,0.129999994,0.629999988,0,0,0,0.244
1946,9.260000519,0,0,25.14000018,0,0,0.220000006,0,0,65.3799993,0,0,0,0,0,0.244
1947,17.81999969,11.60999966,0,0,4.400000095,0,6.110000134,14.10999966,0,45.95000076,0,0,0,0,0,0.244
1948,3.436670022,16.38247354,0,0.375093771,0.044605745,16.554814,0.496745809,8.37371513,0.01317897,54.22639515,0,0,0,0.037509377,0.058798481,0.244
1949,11.43999963,4.170000095,2.579999935,7.050000222,0,0,10.63000016,0,0,63.06999998,0.129999996,0.639999989,0,0,0,0.244
1950,0,23.80999992,0,0,0,0,0,28.57000024,0,47.61999984,0,0,0,0,0,0.243995
1951,16,0,0,0,0,0,10,14,0,60,0,0,0,0,0,0.243446
