id,Glass_ID,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,TiO2,ZnO,SrO,ZrO2,SnO2,P2O5,value
114607,866950,58.460,0.000,0.000,0.000,16.500,0.000,0.000,20.090,0.000,0.000,0.000,0.000,0.000,0.000,4.950,0.224138
126521,561895,74.000,0.000,0.000,0.000,16.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224026
28172,896940,67.707,0.000,8.781,0.830,1.450,0.000,8.781,10.891,0.210,0.000,0.000,0.000,1.350,0.000,0.000,0.224
65286,8383,73.837,0.000,0.000,0.000,10.691,0.000,0.000,15.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
78858,756809,60.594,18.555,0.000,0.000,0.000,0.000,10.297,10.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
90760,356865,66.960,3.960,12.630,2.470,0.040,0.000,0.000,13.840,0.010,0.000,0.000,0.000,0.010,0.080,0.000,0.224
130079,884187,64.034,10.909,12.509,0.000,0.040,0.000,0.000,12.409,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.224
133880,360715,66.960,3.960,12.630,2.470,0.040,0.000,0.000,13.840,0.010,0.000,0.000,0.000,0.010,0.080,0.000,0.224
136327,8382,73.837,0.000,0.000,0.000,10.691,0.000,0.000,15.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
7405,412367,70.500,0.000,0.000,0.000,22.000,0.000,0.000,7.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
14346,878382,79.380,0.000,0.000,0.000,0.000,5.270,0.000,0.000,15.250,0.000,0.000,0.000,0.000,0.100,0.000,0.224
28166,895449,65.620,5.590,13.580,0.760,0.040,0.000,0.000,14.210,0.100,0.000,0.000,0.000,0.000,0.100,0.000,0.224
28996,421036,65.000,0.000,12.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
31311,6445,70.500,0.000,0.000,0.000,22.000,0.000,0.000,7.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
45906,421034,65.000,0.000,8.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
49936,91226,66.000,0.000,9.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
51547,82122,65.000,0.000,8.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
62082,6714,66.000,0.000,9.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
63887,115443,64.303,0.000,3.541,0.000,0.000,0.000,32.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
68190,895474,58.210,7.060,17.210,0.020,0.120,0.000,0.000,16.290,0.990,0.000,0.000,0.000,0.000,0.100,0.000,0.224
68301,895497,64.276,7.141,13.961,0.010,0.060,0.000,0.000,13.931,0.520,0.000,0.000,0.000,0.000,0.100,0.000,0.224
79318,6721,65.000,0.000,12.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
82516,82124,65.000,0.000,12.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
91674,1011618,62.956,3.680,11.421,10.611,7.041,3.000,0.000,0.530,0.000,0.000,0.000,0.630,0.000,0.130,0.000,0.224
94667,895494,60.040,6.430,16.540,0.110,0.030,0.000,0.000,16.710,0.070,0.000,0.000,0.000,0.000,0.070,0.000,0.224
97860,25635,64.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
101632,412502,54.790,27.400,0.000,0.000,0.000,0.000,0.000,17.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
114845,25721,65.000,0.000,12.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
123195,450413,65.700,8.200,0.000,0.000,0.000,0.000,0.000,26.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
130045,886014,0.000,54.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.224
133293,8319,70.500,0.000,0.000,0.000,22.000,0.000,0.000,7.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
134725,895562,55.920,6.620,18.370,0.020,0.050,0.000,0.000,18.660,0.260,0.000,0.000,0.000,0.000,0.100,0.000,0.224
135484,404482,64.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
139361,1010659,7.500,50.250,5.250,0.000,12.250,0.000,0.000,24.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
146988,878140,71.597,1.990,11.741,4.170,5.291,2.530,0.000,0.000,0.000,0.000,0.000,2.560,0.010,0.110,0.000,0.224
151905,25719,65.000,0.000,8.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
153235,895496,63.109,6.190,14.210,0.020,0.082,0.000,0.000,15.760,0.530,0.000,0.000,0.000,0.000,0.100,0.000,0.224
154039,421079,54.290,0.000,4.360,0.000,0.000,0.000,41.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
173543,895531,64.586,7.001,14.031,1.010,0.070,0.000,0.000,12.711,0.490,0.000,0.000,0.000,0.000,0.100,0.000,0.224
176561,19780,70.500,0.000,0.000,0.000,22.000,0.000,0.000,7.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
183389,421251,75.000,0.000,10.000,5.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
191929,6719,65.000,0.000,8.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
195090,25734,66.000,0.000,9.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224
178605,357252,64.030,10.910,12.510,0.000,0.040,0.000,0.000,12.410,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.224
52864,930827,64.740,6.790,12.270,1.620,4.280,0.000,0.000,0.000,0.000,0.000,0.000,3.110,0.000,0.070,7.120,0.224
117677,887658,66.957,3.960,12.631,2.470,0.040,0.000,0.000,13.841,0.010,0.000,0.000,0.000,0.010,0.080,0.000,0.224
119087,878403,70.110,6.260,3.000,0.000,2.640,0.000,0.000,0.000,15.250,0.000,0.000,2.640,0.000,0.100,0.000,0.224
139376,1011615,63.466,3.140,11.511,10.691,7.101,3.030,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.130,0.000,0.224
149763,586906,60.000,0.000,15.000,7.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223938
194529,543902,71.423,0.000,0.000,14.289,0.000,0.000,0.000,14.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223835
10618,438477,56.000,24.000,4.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223629
129355,412465,40.816,40.816,0.000,0.000,0.000,0.000,0.000,18.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223598
24347,438464,72.000,4.000,8.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223242
18587,778959,66.663,0.000,0.000,16.668,0.000,0.000,0.000,16.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223214
48089,881124,73.540,0.000,2.720,0.000,0.000,0.000,0.000,15.610,0.000,0.000,7.980,0.000,0.000,0.150,0.000,0.223022
3576,895549,63.204,9.029,13.459,0.010,0.020,0.000,0.000,13.239,0.940,0.000,0.000,0.000,0.000,0.100,0.000,0.223
86278,450466,56.100,0.000,11.200,0.000,0.000,0.000,14.100,18.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
90131,895495,64.616,7.021,13.881,0.020,0.060,0.000,0.000,13.801,0.500,0.000,0.000,0.000,0.000,0.100,0.000,0.223
113895,360680,67.287,3.410,12.041,2.790,0.490,0.000,0.000,13.871,0.010,0.000,0.000,0.000,0.010,0.090,0.000,0.223
118837,756816,58.370,17.920,3.620,0.000,0.000,0.000,9.930,10.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
119189,896944,65.017,0.000,7.951,1.040,1.790,0.000,12.091,9.871,0.270,0.000,0.000,0.000,1.970,0.000,0.000,0.223
134702,887640,67.287,3.410,12.041,2.790,0.490,0.000,0.000,13.871,0.010,0.000,0.000,0.000,0.010,0.090,0.000,0.223
142301,878383,74.110,5.270,0.000,0.000,0.000,5.270,0.000,0.000,15.250,0.000,0.000,0.000,0.000,0.100,0.000,0.223
170280,932225,70.740,0.000,5.300,0.110,7.910,0.000,0.000,15.780,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.223
2122,932227,65.200,0.000,10.720,0.120,8.030,0.000,0.000,15.770,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.223
2183,6724,65.000,0.000,17.500,0.000,0.000,0.000,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
11456,19774,70.500,0.000,0.000,0.000,25.000,0.000,0.000,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
12111,421039,65.000,0.000,17.500,0.000,0.000,0.000,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
21922,884177,64.024,9.899,12.509,0.020,0.040,0.000,0.000,13.409,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.223
22088,8313,70.500,0.000,0.000,0.000,25.000,0.000,0.000,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
43593,1008448,0.000,15.400,0.000,0.000,21.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.200,0.223
52005,355087,73.998,0.000,0.000,0.000,10.010,0.000,0.000,15.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
52849,896965,63.860,0.000,7.590,1.680,2.390,0.000,11.550,11.050,0.320,0.000,0.000,0.000,1.460,0.100,0.000,0.223
53046,71355,75.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
54350,1000318,69.670,0.000,11.810,0.000,18.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
54418,895519,64.546,6.611,13.911,1.020,0.020,0.000,0.000,13.721,0.100,0.000,0.000,0.000,0.000,0.070,0.000,0.223
57498,82127,65.000,0.000,17.500,0.000,0.000,0.000,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
58045,400228,75.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
70624,421038,65.000,0.000,16.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
79085,860631,73.000,0.000,0.000,7.000,3.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
87058,6446,70.500,0.000,0.000,0.000,25.000,0.000,0.000,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
90186,25723,65.000,0.000,16.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
97862,25725,65.000,0.000,18.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
102542,25724,65.000,0.000,17.500,0.000,0.000,0.000,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
104793,421040,65.000,0.000,17.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
113265,895607,63.996,4.650,14.651,2.680,0.030,0.000,0.000,13.711,0.210,0.000,0.000,0.000,0.000,0.070,0.000,0.223
115410,361150,76.110,5.270,0.000,0.000,0.000,2.640,0.000,0.000,13.250,0.000,0.000,2.630,0.000,0.100,0.000,0.223
116537,141139,0.000,0.000,8.370,0.000,41.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.223
117802,6725,65.000,0.000,18.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
119179,895426,57.410,5.330,19.200,0.020,0.040,0.000,0.000,17.650,0.250,0.000,0.000,0.000,0.000,0.100,0.000,0.223
122254,895525,62.084,5.499,15.568,0.920,0.040,0.000,0.000,15.748,0.060,0.000,0.000,0.000,0.000,0.080,0.000,0.223
143919,895561,62.080,9.020,14.390,0.000,0.020,0.000,0.000,13.370,1.020,0.000,0.000,0.000,0.000,0.100,0.000,0.223
148898,82126,65.000,0.000,16.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
151648,878385,76.110,5.270,0.000,0.000,0.000,2.640,0.000,0.000,13.250,0.000,0.000,2.630,0.000,0.100,0.000,0.223
162133,756815,59.140,18.110,2.400,0.000,0.000,0.000,10.050,10.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
163953,887656,67.327,4.250,12.541,2.110,0.040,0.000,0.000,13.621,0.010,0.000,0.000,0.000,0.010,0.090,0.000,0.223
167124,895417,67.140,5.760,13.240,0.020,0.050,0.000,0.000,13.430,0.260,0.000,0.000,0.000,0.000,0.100,0.000,0.223
170223,895787,60.000,4.000,16.000,0.000,0.000,0.000,0.000,14.000,2.000,0.000,0.000,0.000,0.000,0.000,4.000,0.223
178148,82128,65.000,0.000,18.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
180226,412361,70.500,0.000,0.000,0.000,25.000,0.000,0.000,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
187883,360684,67.323,4.251,12.543,2.110,0.040,0.000,0.000,13.623,0.010,0.000,0.000,0.000,0.010,0.090,0.000,0.223
191932,6723,65.000,0.000,16.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223
54428,895487,64.576,7.031,13.901,0.010,0.060,0.000,0.000,14.311,0.010,0.000,0.000,0.000,0.000,0.100,0.000,0.223
97702,886765,68.930,0.000,10.210,3.660,0.040,0.000,0.000,15.260,0.000,0.000,0.000,0.000,1.740,0.160,0.000,0.223
97766,932217,65.510,0.000,10.740,0.000,0.000,0.000,0.000,15.570,0.000,0.000,8.030,0.000,0.000,0.150,0.000,0.223
130124,895566,65.330,6.250,13.880,0.010,0.070,0.000,0.000,13.840,0.500,0.000,0.000,0.000,0.000,0.120,0.000,0.223
193365,878404,66.110,7.260,4.000,0.000,2.640,0.000,0.000,0.000,17.250,0.000,0.000,2.640,0.000,0.100,0.000,0.223
12878,895595,64.120,5.220,14.710,2.100,0.030,0.000,0.000,13.550,0.200,0.000,0.000,0.000,0.000,0.070,0.000,0.223
63611,897007,66.387,0.000,8.991,1.000,1.770,0.000,7.561,11.941,0.260,0.000,0.000,0.000,1.990,0.100,0.000,0.223
76221,1011619,62.976,3.120,11.421,10.611,7.041,3.000,0.000,1.060,0.000,0.000,0.000,0.640,0.000,0.130,0.000,0.223
124790,521859,54.514,0.000,10.409,2.852,12.223,0.776,9.412,8.001,1.441,0.000,0.000,0.000,0.000,0.000,0.000,0.223
85270,881131,54.710,0.000,21.360,0.000,0.000,0.000,0.000,15.660,0.000,0.000,8.120,0.000,0.000,0.150,0.000,0.22291
65124,881136,52.000,0.000,23.960,0.000,0.000,0.000,0.000,15.870,0.000,0.000,0.000,8.020,0.000,0.150,0.000,0.22291
10845,571587,78.947,0.000,0.000,0.000,0.000,0.000,0.000,21.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222846
10536,409132,77.500,0.000,0.000,0.000,0.000,0.000,0.000,22.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222781
81582,444501,75.000,0.000,5.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222642
75505,543630,57.140,28.570,0.000,0.000,0.000,0.000,0.000,0.000,14.290,0.000,0.000,0.000,0.000,0.000,0.000,0.222499
52775,881130,57.340,0.000,18.800,0.000,0.000,0.000,0.000,15.790,0.000,0.000,7.920,0.000,0.000,0.150,0.000,0.222222
146714,421302,60.000,0.000,15.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222222
194899,881123,76.350,0.000,0.020,0.000,0.000,0.000,0.000,15.420,0.000,0.000,8.060,0.000,0.000,0.150,0.000,0.222222
165578,895569,65.340,6.250,13.970,0.010,0.060,0.000,0.000,14.010,0.240,0.000,0.000,0.000,0.000,0.120,0.000,0.222
46725,932564,68.107,0.000,10.471,5.451,0.000,0.000,0.990,13.841,0.000,0.000,0.000,0.000,0.980,0.160,0.000,0.222
57360,895502,64.776,7.141,13.911,0.010,0.060,0.000,0.000,13.991,0.010,0.000,0.000,0.000,0.000,0.100,0.000,0.222
83709,887787,72.437,3.060,11.071,3.540,7.381,0.020,0.000,0.000,0.000,0.000,0.000,2.370,0.010,0.110,0.000,0.222
90067,884191,65.760,10.010,11.810,0.020,0.040,0.000,0.000,11.010,1.300,0.000,0.000,0.000,0.000,0.050,0.000,0.222
158317,252147,58.370,17.920,3.620,0.000,0.000,0.000,9.930,10.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
11400,895508,64.386,7.021,13.961,0.010,0.060,0.000,0.000,13.971,0.010,0.000,0.480,0.000,0.000,0.100,0.000,0.222
23606,6420,70.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.222
24218,361151,76.110,5.270,0.000,0.000,0.000,5.270,0.000,1.000,12.250,0.000,0.000,0.000,0.000,0.100,0.000,0.222
36535,412324,70.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.222
40380,895406,64.020,3.980,15.860,0.020,0.130,0.000,0.000,14.870,1.020,0.000,0.000,0.000,0.000,0.100,0.000,0.222
42818,421086,63.150,0.000,11.840,0.000,0.000,0.000,25.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
51328,930839,70.020,1.920,17.750,1.020,1.880,0.000,0.000,0.000,0.000,0.000,0.000,0.690,0.000,0.060,6.660,0.222
54334,896986,67.107,0.000,9.141,1.170,1.820,0.000,8.101,11.381,0.260,0.000,0.000,0.000,1.020,0.000,0.000,0.222
57205,884971,70.583,0.000,10.249,3.110,0.000,0.000,0.000,15.408,0.000,0.000,0.000,0.000,0.000,0.000,0.650,0.222
60469,8310,70.500,0.000,0.000,0.000,8.000,0.000,0.000,21.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
61954,895572,64.230,10.010,12.010,0.000,0.020,0.000,0.000,11.700,1.910,0.000,0.000,0.000,0.000,0.120,0.000,0.222
76494,138837,80.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
80804,895430,64.126,7.151,14.011,0.010,0.070,0.000,0.000,13.031,1.500,0.000,0.000,0.000,0.000,0.100,0.000,0.222
82294,895522,65.140,6.070,13.100,2.030,0.080,0.000,0.000,12.970,0.510,0.000,0.000,0.000,0.000,0.100,0.000,0.222
83360,702459,70.000,0.000,3.000,12.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
91584,896938,68.637,0.000,8.941,6.481,2.100,0.000,7.821,4.930,0.990,0.000,0.000,0.000,0.000,0.100,0.000,0.222
102826,176254,70.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.222
113703,252146,59.140,18.110,2.400,0.000,0.000,0.000,10.050,10.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
114814,6467,70.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
119182,895600,61.930,10.210,13.320,0.000,0.020,0.000,0.000,13.390,1.030,0.000,0.000,0.000,0.000,0.100,0.000,0.222
129386,420587,80.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
133288,6428,70.500,0.000,0.000,0.000,8.000,0.000,0.000,21.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
136115,878386,76.110,5.270,0.000,0.000,0.000,5.270,0.000,1.000,12.250,0.000,0.000,0.000,0.000,0.100,0.000,0.222
139290,884812,62.100,1.720,14.850,2.670,0.000,0.000,0.000,14.620,0.000,0.000,0.000,0.000,0.000,0.000,4.040,0.222
150298,19771,70.500,0.000,0.000,0.000,8.000,0.000,0.000,21.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
150693,251248,59.870,0.000,0.000,0.000,0.000,0.000,40.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
151891,19710,70.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.222
155509,412358,70.500,0.000,0.000,0.000,8.000,0.000,0.000,21.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
168690,887650,67.057,2.910,12.161,2.880,0.060,0.000,0.000,13.341,0.850,0.000,0.640,0.000,0.010,0.090,0.000,0.222
175057,26057,75.000,0.000,0.000,0.000,12.500,0.000,0.000,12.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
184279,19714,70.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
195755,412328,70.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
9708,1000317,69.400,0.000,10.400,0.000,20.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
63595,895436,66.060,6.980,13.220,0.020,0.070,0.000,0.000,13.040,0.510,0.000,0.000,0.000,0.000,0.100,0.000,0.222
74542,895541,65.070,5.780,12.960,2.490,0.090,0.000,0.000,13.000,0.510,0.000,0.000,0.000,0.000,0.100,0.000,0.222
93179,932235,59.730,0.000,16.000,5.140,3.230,0.000,0.000,15.750,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.222
119917,356996,72.434,3.061,11.072,3.541,7.381,0.020,0.000,0.000,0.000,0.000,0.000,2.370,0.010,0.110,0.000,0.222
130121,895532,65.240,5.470,12.910,3.010,0.090,0.000,0.000,12.670,0.510,0.000,0.000,0.000,0.000,0.100,0.000,0.222
137652,896919,67.000,0.000,10.140,2.150,1.800,0.000,6.300,11.320,0.270,0.000,0.000,0.000,1.020,0.000,0.000,0.222
146180,307014,73.615,0.000,0.860,0.120,11.069,0.000,0.000,14.329,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.222
28238,895468,64.436,8.061,13.941,0.010,0.060,0.000,0.000,12.871,0.520,0.000,0.000,0.000,0.000,0.100,0.000,0.222
96196,896937,68.717,0.000,9.951,5.441,1.050,0.000,7.861,3.930,2.950,0.000,0.000,0.000,0.000,0.100,0.000,0.222
110143,895444,65.720,5.740,13.570,0.760,0.040,0.000,0.000,13.970,0.100,0.000,0.000,0.000,0.000,0.100,0.000,0.222
133140,895613,57.104,5.089,18.638,0.020,0.080,0.000,0.000,18.478,0.490,0.000,0.000,0.000,0.000,0.100,0.000,0.222
143922,895565,61.740,9.290,13.710,0.020,0.340,0.000,0.000,11.630,3.170,0.000,0.000,0.000,0.000,0.100,0.000,0.222
41099,364727,66.420,0.000,9.390,0.050,3.550,0.000,6.390,11.570,1.230,0.000,0.000,0.000,1.390,0.000,0.000,0.222
75271,357362,66.420,0.000,9.390,0.050,3.550,0.000,6.390,11.570,1.230,0.000,0.000,0.000,1.390,0.000,0.000,0.222
167143,896997,66.417,0.000,9.391,0.050,3.550,0.000,6.391,11.571,1.230,0.000,0.000,0.000,1.390,0.000,0.000,0.222
71390,896958,64.266,0.000,6.961,1.030,2.050,0.000,9.811,10.421,2.460,0.000,0.000,0.000,2.990,0.000,0.000,0.222
17385,897003,67.987,0.000,9.001,1.340,1.420,0.000,7.921,10.961,0.260,0.000,0.000,0.000,1.000,0.100,0.000,0.222
190278,897008,64.683,0.000,10.672,1.270,1.950,0.000,8.272,11.712,0.270,0.000,0.000,0.000,1.060,0.100,0.000,0.222
163367,510882,65.286,14.829,0.590,0.000,0.000,12.019,0.000,3.120,4.020,0.000,0.000,0.000,0.000,0.000,0.000,0.222
41483,575152,71.190,8.780,0.000,0.000,0.000,0.000,0.000,19.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222
165603,930022,49.250,0.000,25.430,0.000,10.610,0.000,0.000,14.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221893
86890,881135,60.220,0.000,15.940,0.000,0.000,0.000,0.000,15.720,0.000,0.000,0.000,7.980,0.000,0.140,0.000,0.221865
74573,930009,79.380,0.000,0.200,0.000,0.000,7.710,0.000,12.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221591
24264,409128,66.700,0.000,0.000,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221472
71325,862933,65.303,0.180,11.126,0.000,0.840,0.000,10.715,9.715,0.050,0.000,0.060,0.050,1.851,0.040,0.030,0.221408
41956,930233,65.281,0.180,11.124,0.000,0.850,0.000,10.713,9.713,0.054,0.000,0.062,0.055,1.851,0.000,0.033,0.221408
38132,438510,60.000,12.000,8.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221348
38843,930005,80.180,0.000,0.200,0.000,0.000,0.000,0.000,19.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221074
6584,895414,64.420,6.040,14.950,0.020,0.060,0.000,0.000,13.890,0.520,0.000,0.000,0.000,0.000,0.100,0.000,0.221
145569,1011621,62.906,4.150,11.411,10.601,7.031,2.790,0.000,0.000,0.350,0.000,0.000,0.630,0.000,0.130,0.000,0.221
32773,895405,63.980,4.000,16.350,0.020,0.130,0.000,0.000,14.400,1.020,0.000,0.000,0.000,0.000,0.100,0.000,0.221
41993,895511,65.090,6.310,13.220,1.500,0.080,0.000,0.000,13.190,0.510,0.000,0.000,0.000,0.000,0.100,0.000,0.221
44197,316713,67.297,2.640,12.051,2.820,0.480,0.000,0.000,13.201,0.960,0.000,0.450,0.000,0.010,0.090,0.000,0.221
52903,895424,65.687,6.261,13.711,0.020,0.050,0.000,0.000,13.911,0.260,0.000,0.000,0.000,0.000,0.100,0.000,0.221
62049,882848,63.896,5.921,11.941,0.030,0.000,6.091,0.000,11.961,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.221
90143,895604,66.887,3.410,13.541,2.570,0.040,0.000,0.000,13.471,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.221
107107,884196,65.760,10.010,12.310,0.020,0.040,0.000,0.000,10.510,1.300,0.000,0.000,0.000,0.000,0.050,0.000,0.221
176429,895423,67.180,5.720,13.240,0.020,0.050,0.000,0.000,13.430,0.260,0.000,0.000,0.000,0.000,0.100,0.000,0.221
188661,887634,67.297,2.640,12.051,2.820,0.480,0.000,0.000,13.201,0.960,0.000,0.450,0.000,0.010,0.090,0.000,0.221
